Commodity,Year,Attribute,Value,Notes
Hazelnuts (filberts): Supply and use - shelled basis,2011,"Nonfood use-Exports-1,000 pounds, shelled basis",20851.00491,In-shell export figure from Hazelnut Marketing Board.
Hazelnuts (filberts): Supply and use - shelled basis,2012,"Nonfood use-Exports-1,000 pounds, shelled basis",26519.30412,In-shell export figure from Hazelnut Marketing Board.
Hazelnuts (filberts): Supply and use - shelled basis,2013,"Nonfood use-Exports-1,000 pounds, shelled basis",32030.77978,In-shell export figure from Hazelnut Marketing Board.
Hazelnuts (filberts): Supply and use - shelled basis,2014,"Nonfood use-Exports-1,000 pounds, shelled basis",16001.64674,In-shell export figure from Hazelnut Marketing Board.
Hazelnuts (filberts): Supply and use - shelled basis,2015,"Nonfood use-Exports-1,000 pounds, shelled basis",19298.44942,In-shell export figure from Hazelnut Marketing Board.
Hazelnuts (filberts): Supply and use - shelled basis,2016,"Nonfood use-Exports-1,000 pounds, shelled basis",25372.08695,In-shell export figure from Hazelnut Marketing Board.
Hazelnuts (filberts): Supply and use - shelled basis,2017,"Nonfood use-Exports-1,000 pounds, shelled basis",20039.32614,In-shell export figure from Hazelnut Marketing Board.
Hazelnuts (filberts): Supply and use - shelled basis,2018,"Nonfood use-Exports-1,000 pounds, shelled basis",20622.4178,In-shell export figure from Hazelnut Marketing Board.
Hazelnuts (filberts): Supply and use - shelled basis,1965,"Nonfood use-Ending stocks-1,000 pounds, shelled basis",660,
Hazelnuts (filberts): Supply and use - shelled basis,1966,"Nonfood use-Ending stocks-1,000 pounds, shelled basis",870,
Hazelnuts (filberts): Supply and use - shelled basis,1967,"Nonfood use-Ending stocks-1,000 pounds, shelled basis",580,
Hazelnuts (filberts): Supply and use - shelled basis,1968,"Nonfood use-Ending stocks-1,000 pounds, shelled basis",430,
Hazelnuts (filberts): Supply and use - shelled basis,1969,"Nonfood use-Ending stocks-1,000 pounds, shelled basis",351,
Hazelnuts (filberts): Supply and use - shelled basis,1970,"Nonfood use-Ending stocks-1,000 pounds, shelled basis",1590.624,
Hazelnuts (filberts): Supply and use - shelled basis,1971,"Nonfood use-Ending stocks-1,000 pounds, shelled basis",410.26,
Hazelnuts (filberts): Supply and use - shelled basis,1972,"Nonfood use-Ending stocks-1,000 pounds, shelled basis",683.848,
Hazelnuts (filberts): Supply and use - shelled basis,1973,"Nonfood use-Ending stocks-1,000 pounds, shelled basis",1528.65,
Hazelnuts (filberts): Supply and use - shelled basis,1974,"Nonfood use-Ending stocks-1,000 pounds, shelled basis",106.76,
Hazelnuts (filberts): Supply and use - shelled basis,1975,"Nonfood use-Ending stocks-1,000 pounds, shelled basis",775.192,
Hazelnuts (filberts): Supply and use - shelled basis,1976,"Nonfood use-Ending stocks-1,000 pounds, shelled basis",566.048,
Hazelnuts (filberts): Supply and use - shelled basis,1977,"Nonfood use-Ending stocks-1,000 pounds, shelled basis",865.914,
Hazelnuts (filberts): Supply and use - shelled basis,1978,"Nonfood use-Ending stocks-1,000 pounds, shelled basis",1344,
Hazelnuts (filberts): Supply and use - shelled basis,1979,"Nonfood use-Ending stocks-1,000 pounds, shelled basis",1045.944,
Hazelnuts (filberts): Supply and use - shelled basis,1980,"Nonfood use-Ending stocks-1,000 pounds, shelled basis",1123.6,
Hazelnuts (filberts): Supply and use - shelled basis,1981,"Nonfood use-Ending stocks-1,000 pounds, shelled basis",964.782,
Hazelnuts (filberts): Supply and use - shelled basis,1982,"Nonfood use-Ending stocks-1,000 pounds, shelled basis",2922.116,
Hazelnuts (filberts): Supply and use - shelled basis,1983,"Nonfood use-Ending stocks-1,000 pounds, shelled basis",642.444,
Hazelnuts (filberts): Supply and use - shelled basis,1984,"Nonfood use-Ending stocks-1,000 pounds, shelled basis",544.192,
Hazelnuts (filberts): Supply and use - shelled basis,1985,"Nonfood use-Ending stocks-1,000 pounds, shelled basis",1254.24,
Hazelnuts (filberts): Supply and use - shelled basis,1986,"Nonfood use-Ending stocks-1,000 pounds, shelled basis",399,
Hazelnuts (filberts): Supply and use - shelled basis,1987,"Nonfood use-Ending stocks-1,000 pounds, shelled basis",947.422,
Hazelnuts (filberts): Supply and use - shelled basis,1988,"Nonfood use-Ending stocks-1,000 pounds, shelled basis",686.152,
Hazelnuts (filberts): Supply and use - shelled basis,1989,"Nonfood use-Ending stocks-1,000 pounds, shelled basis",579.2,
Hazelnuts (filberts): Supply and use - shelled basis,1990,"Nonfood use-Ending stocks-1,000 pounds, shelled basis",1098.344,
Hazelnuts (filberts): Supply and use - shelled basis,1991,"Nonfood use-Ending stocks-1,000 pounds, shelled basis",3025.86904,
Hazelnuts (filberts): Supply and use - shelled basis,1992,"Nonfood use-Ending stocks-1,000 pounds, shelled basis",2955.501,
Hazelnuts (filberts): Supply and use - shelled basis,1993,"Nonfood use-Ending stocks-1,000 pounds, shelled basis",1686.534,
Hazelnuts (filberts): Supply and use - shelled basis,1994,"Nonfood use-Ending stocks-1,000 pounds, shelled basis",343.44,
Hazelnuts (filberts): Supply and use - shelled basis,1995,"Nonfood use-Ending stocks-1,000 pounds, shelled basis",1725.246,
Hazelnuts (filberts): Supply and use - shelled basis,1996,"Nonfood use-Ending stocks-1,000 pounds, shelled basis",397.773396,
Hazelnuts (filberts): Supply and use - shelled basis,1997,"Nonfood use-Ending stocks-1,000 pounds, shelled basis",1379.983226,
Hazelnuts (filberts): Supply and use - shelled basis,1998,"Nonfood use-Ending stocks-1,000 pounds, shelled basis",91.22477419,
Hazelnuts (filberts): Supply and use - shelled basis,1999,"Nonfood use-Ending stocks-1,000 pounds, shelled basis",5608.839481,
Hazelnuts (filberts): Supply and use - shelled basis,2000,"Nonfood use-Ending stocks-1,000 pounds, shelled basis",1883.394985,
Hazelnuts (filberts): Supply and use - shelled basis,2001,"Nonfood use-Ending stocks-1,000 pounds, shelled basis",6764.72,
Hazelnuts (filberts): Supply and use - shelled basis,2002,"Nonfood use-Ending stocks-1,000 pounds, shelled basis",5929.6,
Hazelnuts (filberts): Supply and use - shelled basis,2003,"Nonfood use-Ending stocks-1,000 pounds, shelled basis",3621.702532,
Hazelnuts (filberts): Supply and use - shelled basis,2004,"Nonfood use-Ending stocks-1,000 pounds, shelled basis",1063.141935,
Hazelnuts (filberts): Supply and use - shelled basis,2005,"Nonfood use-Ending stocks-1,000 pounds, shelled basis",535.0046154,
Hazelnuts (filberts): Supply and use - shelled basis,2006,"Nonfood use-Ending stocks-1,000 pounds, shelled basis",2631.423158,
Hazelnuts (filberts): Supply and use - shelled basis,2007,"Nonfood use-Ending stocks-1,000 pounds, shelled basis",1933.963636,
Hazelnuts (filberts): Supply and use - shelled basis,2008,"Nonfood use-Ending stocks-1,000 pounds, shelled basis",1183.666667,
Hazelnuts (filberts): Supply and use - shelled basis,2009,"Nonfood use-Ending stocks-1,000 pounds, shelled basis",2307.037681,
Hazelnuts (filberts): Supply and use - shelled basis,2010,"Nonfood use-Ending stocks-1,000 pounds, shelled basis",2283.393711,
Hazelnuts (filberts): Supply and use - shelled basis,2011,"Nonfood use-Ending stocks-1,000 pounds, shelled basis",2969.404348,
Hazelnuts (filberts): Supply and use - shelled basis,2012,"Nonfood use-Ending stocks-1,000 pounds, shelled basis",870.4,
Hazelnuts (filberts): Supply and use - shelled basis,2013,"Nonfood use-Ending stocks-1,000 pounds, shelled basis",4022.892308,
Hazelnuts (filberts): Supply and use - shelled basis,2014,"Nonfood use-Ending stocks-1,000 pounds, shelled basis",1289.2675,
Hazelnuts (filberts): Supply and use - shelled basis,2015,"Nonfood use-Ending stocks-1,000 pounds, shelled basis",210.8608,
Hazelnuts (filberts): Supply and use - shelled basis,2016,"Nonfood use-Ending stocks-1,000 pounds, shelled basis",3106.356383,
Hazelnuts (filberts): Supply and use - shelled basis,2017,"Nonfood use-Ending stocks-1,000 pounds, shelled basis",1401.04,
Hazelnuts (filberts): Supply and use - shelled basis,2018,"Nonfood use-Ending stocks-1,000 pounds, shelled basis",6524.16,
Hazelnuts (filberts): Supply and use - shelled basis,1965,"Food availability-Total-1,000 pounds, shelled basis",11480,
Hazelnuts (filberts): Supply and use - shelled basis,1966,"Food availability-Total-1,000 pounds, shelled basis",12650,
Hazelnuts (filberts): Supply and use - shelled basis,1967,"Food availability-Total-1,000 pounds, shelled basis",13340,
Hazelnuts (filberts): Supply and use - shelled basis,1968,"Food availability-Total-1,000 pounds, shelled basis",13640,
Hazelnuts (filberts): Supply and use - shelled basis,1969,"Food availability-Total-1,000 pounds, shelled basis",9529,
Hazelnuts (filberts): Supply and use - shelled basis,1970,"Food availability-Total-1,000 pounds, shelled basis",11013.958,
Hazelnuts (filberts): Supply and use - shelled basis,1971,"Food availability-Total-1,000 pounds, shelled basis",13153.964,
Hazelnuts (filberts): Supply and use - shelled basis,1972,"Food availability-Total-1,000 pounds, shelled basis",14525.664,
Hazelnuts (filberts): Supply and use - shelled basis,1973,"Food availability-Total-1,000 pounds, shelled basis",21850.283,
Hazelnuts (filberts): Supply and use - shelled basis,1974,"Food availability-Total-1,000 pounds, shelled basis",9309.64,
Hazelnuts (filberts): Supply and use - shelled basis,1975,"Food availability-Total-1,000 pounds, shelled basis",17304.065,
Hazelnuts (filberts): Supply and use - shelled basis,1976,"Food availability-Total-1,000 pounds, shelled basis",15367.894,
Hazelnuts (filberts): Supply and use - shelled basis,1977,"Food availability-Total-1,000 pounds, shelled basis",14304.434,
Hazelnuts (filberts): Supply and use - shelled basis,1978,"Food availability-Total-1,000 pounds, shelled basis",17359.89,
Hazelnuts (filberts): Supply and use - shelled basis,1979,"Food availability-Total-1,000 pounds, shelled basis",8464.454,
Hazelnuts (filberts): Supply and use - shelled basis,1980,"Food availability-Total-1,000 pounds, shelled basis",10967.994,
Hazelnuts (filberts): Supply and use - shelled basis,1981,"Food availability-Total-1,000 pounds, shelled basis",10719.688,
Hazelnuts (filberts): Supply and use - shelled basis,1982,"Food availability-Total-1,000 pounds, shelled basis",15895.382,
Hazelnuts (filberts): Supply and use - shelled basis,1983,"Food availability-Total-1,000 pounds, shelled basis",11612.002,
Hazelnuts (filberts): Supply and use - shelled basis,1984,"Food availability-Total-1,000 pounds, shelled basis",14932.746,
Hazelnuts (filberts): Supply and use - shelled basis,1985,"Food availability-Total-1,000 pounds, shelled basis",15687.952,
Hazelnuts (filberts): Supply and use - shelled basis,1986,"Food availability-Total-1,000 pounds, shelled basis",8057.28,
Hazelnuts (filberts): Supply and use - shelled basis,1987,"Food availability-Total-1,000 pounds, shelled basis",14824.522,
Hazelnuts (filberts): Supply and use - shelled basis,1988,"Food availability-Total-1,000 pounds, shelled basis",17340.908,
Hazelnuts (filberts): Supply and use - shelled basis,1989,"Food availability-Total-1,000 pounds, shelled basis",12418.6164,
Hazelnuts (filberts): Supply and use - shelled basis,1990,"Food availability-Total-1,000 pounds, shelled basis",17646.87874,
Hazelnuts (filberts): Supply and use - shelled basis,1991,"Food availability-Total-1,000 pounds, shelled basis",14955.03628,
Hazelnuts (filberts): Supply and use - shelled basis,1992,"Food availability-Total-1,000 pounds, shelled basis",20647.79512,
Hazelnuts (filberts): Supply and use - shelled basis,1993,"Food availability-Total-1,000 pounds, shelled basis",25743.20021,
Hazelnuts (filberts): Supply and use - shelled basis,1994,"Food availability-Total-1,000 pounds, shelled basis",19098.014,
Hazelnuts (filberts): Supply and use - shelled basis,1995,"Food availability-Total-1,000 pounds, shelled basis",25127.1292,
Hazelnuts (filberts): Supply and use - shelled basis,1996,"Food availability-Total-1,000 pounds, shelled basis",4372.715636,
Hazelnuts (filberts): Supply and use - shelled basis,1997,"Food availability-Total-1,000 pounds, shelled basis",18760.24017,
Hazelnuts (filberts): Supply and use - shelled basis,1998,"Food availability-Total-1,000 pounds, shelled basis",15319.93407,
Hazelnuts (filberts): Supply and use - shelled basis,1999,"Food availability-Total-1,000 pounds, shelled basis",26389.00303,
Hazelnuts (filberts): Supply and use - shelled basis,2000,"Food availability-Total-1,000 pounds, shelled basis",18087.94799,
Hazelnuts (filberts): Supply and use - shelled basis,2001,"Food availability-Total-1,000 pounds, shelled basis",25872.87349,
Hazelnuts (filberts): Supply and use - shelled basis,2002,"Food availability-Total-1,000 pounds, shelled basis",22554.8685,
Hazelnuts (filberts): Supply and use - shelled basis,2003,"Food availability-Total-1,000 pounds, shelled basis",17110.27715,
Hazelnuts (filberts): Supply and use - shelled basis,2004,"Food availability-Total-1,000 pounds, shelled basis",20829.38558,
Hazelnuts (filberts): Supply and use - shelled basis,2005,"Food availability-Total-1,000 pounds, shelled basis",6597.851779,
Hazelnuts (filberts): Supply and use - shelled basis,2006,"Food availability-Total-1,000 pounds, shelled basis",22680.44325,
Hazelnuts (filberts): Supply and use - shelled basis,2007,"Food availability-Total-1,000 pounds, shelled basis",15679.18578,
Hazelnuts (filberts): Supply and use - shelled basis,2008,"Food availability-Total-1,000 pounds, shelled basis",14666.21122,
Hazelnuts (filberts): Supply and use - shelled basis,2009,"Food availability-Total-1,000 pounds, shelled basis",13107.43276,
Hazelnuts (filberts): Supply and use - shelled basis,2010,"Food availability-Total-1,000 pounds, shelled basis",14877.62773,
Hazelnuts (filberts): Supply and use - shelled basis,2011,"Food availability-Total-1,000 pounds, shelled basis",17164.75253,
Hazelnuts (filberts): Supply and use - shelled basis,2012,"Food availability-Total-1,000 pounds, shelled basis",18505.7363,
Hazelnuts (filberts): Supply and use - shelled basis,2013,"Food availability-Total-1,000 pounds, shelled basis",16023.04442,
Hazelnuts (filberts): Supply and use - shelled basis,2014,"Food availability-Total-1,000 pounds, shelled basis",23651.97699,
Hazelnuts (filberts): Supply and use - shelled basis,2015,"Food availability-Total-1,000 pounds, shelled basis",13764.79111,
Hazelnuts (filberts): Supply and use - shelled basis,2016,"Food availability-Total-1,000 pounds, shelled basis",17605.48401,
Hazelnuts (filberts): Supply and use - shelled basis,2017,"Food availability-Total-1,000 pounds, shelled basis",20955.67001,
Hazelnuts (filberts): Supply and use - shelled basis,2018,"Food availability-Total-1,000 pounds, shelled basis",31557.32297,
Hazelnuts (filberts): Supply and use - shelled basis,1965,Food availability-Per capita availability-Pounds,0.059413217,
Hazelnuts (filberts): Supply and use - shelled basis,1966,Food availability-Per capita availability-Pounds,0.064692977,
Hazelnuts (filberts): Supply and use - shelled basis,1967,Food availability-Per capita availability-Pounds,0.067463689,
Hazelnuts (filberts): Supply and use - shelled basis,1968,Food availability-Per capita availability-Pounds,0.068265535,
Hazelnuts (filberts): Supply and use - shelled basis,1969,Food availability-Per capita availability-Pounds,0.047229381,
Hazelnuts (filberts): Supply and use - shelled basis,1970,Food availability-Per capita availability-Pounds,0.054029983,
Hazelnuts (filberts): Supply and use - shelled basis,1971,Food availability-Per capita availability-Pounds,0.063710073,
Hazelnuts (filberts): Supply and use - shelled basis,1972,Food availability-Per capita availability-Pounds,0.069528396,
Hazelnuts (filberts): Supply and use - shelled basis,1973,Food availability-Per capita availability-Pounds,0.103563206,
Hazelnuts (filberts): Supply and use - shelled basis,1974,Food availability-Per capita availability-Pounds,0.043721188,
Hazelnuts (filberts): Supply and use - shelled basis,1975,Food availability-Per capita availability-Pounds,0.080509861,
Hazelnuts (filberts): Supply and use - shelled basis,1976,Food availability-Per capita availability-Pounds,0.070788798,
Hazelnuts (filberts): Supply and use - shelled basis,1977,Food availability-Per capita availability-Pounds,0.065263707,
Hazelnuts (filberts): Supply and use - shelled basis,1978,Food availability-Per capita availability-Pounds,0.07838236,
Hazelnuts (filberts): Supply and use - shelled basis,1979,Food availability-Per capita availability-Pounds,0.037810529,
Hazelnuts (filberts): Supply and use - shelled basis,1980,Food availability-Per capita availability-Pounds,0.048434293,
Hazelnuts (filberts): Supply and use - shelled basis,1981,Food availability-Per capita availability-Pounds,0.046823746,
Hazelnuts (filberts): Supply and use - shelled basis,1982,Food availability-Per capita availability-Pounds,0.068764441,
Hazelnuts (filberts): Supply and use - shelled basis,1983,Food availability-Per capita availability-Pounds,0.04976814,
Hazelnuts (filberts): Supply and use - shelled basis,1984,Food availability-Per capita availability-Pounds,0.063439667,
Hazelnuts (filberts): Supply and use - shelled basis,1985,Food availability-Per capita availability-Pounds,0.066063436,
Hazelnuts (filberts): Supply and use - shelled basis,1986,Food availability-Per capita availability-Pounds,0.033622714,
Hazelnuts (filberts): Supply and use - shelled basis,1987,Food availability-Per capita availability-Pounds,0.061313081,
Hazelnuts (filberts): Supply and use - shelled basis,1988,Food availability-Per capita availability-Pounds,0.07107483,
Hazelnuts (filberts): Supply and use - shelled basis,1989,Food availability-Per capita availability-Pounds,0.050436255,
Hazelnuts (filberts): Supply and use - shelled basis,1990,Food availability-Per capita availability-Pounds,0.070968188,
Hazelnuts (filberts): Supply and use - shelled basis,1991,Food availability-Per capita availability-Pounds,0.059371534,
Hazelnuts (filberts): Supply and use - shelled basis,1992,Food availability-Per capita availability-Pounds,0.08090385,
Hazelnuts (filberts): Supply and use - shelled basis,1993,Food availability-Per capita availability-Pounds,0.099517936,
Hazelnuts (filberts): Supply and use - shelled basis,1994,Food availability-Per capita availability-Pounds,0.072915726,
Hazelnuts (filberts): Supply and use - shelled basis,1995,Food availability-Per capita availability-Pounds,0.094803614,
Hazelnuts (filberts): Supply and use - shelled basis,1996,Food availability-Per capita availability-Pounds,0.016306915,
Hazelnuts (filberts): Supply and use - shelled basis,1997,Food availability-Per capita availability-Pounds,0.06913414,
Hazelnuts (filberts): Supply and use - shelled basis,1998,Food availability-Per capita availability-Pounds,0.055784718,
Hazelnuts (filberts): Supply and use - shelled basis,1999,Food availability-Per capita availability-Pounds,0.094996231,
Hazelnuts (filberts): Supply and use - shelled basis,2000,Food availability-Per capita availability-Pounds,0.06437542,
Hazelnuts (filberts): Supply and use - shelled basis,2001,Food availability-Per capita availability-Pounds,0.091127208,
Hazelnuts (filberts): Supply and use - shelled basis,2002,Food availability-Per capita availability-Pounds,0.078646607,
Hazelnuts (filberts): Supply and use - shelled basis,2003,Food availability-Per capita availability-Pounds,0.059099268,
Hazelnuts (filberts): Supply and use - shelled basis,2004,Food availability-Per capita availability-Pounds,0.071286666,
Hazelnuts (filberts): Supply and use - shelled basis,2005,Food availability-Per capita availability-Pounds,0.022372115,
Hazelnuts (filberts): Supply and use - shelled basis,2006,Food availability-Per capita availability-Pounds,0.076199246,
Hazelnuts (filberts): Supply and use - shelled basis,2007,Food availability-Per capita availability-Pounds,0.052164062,
Hazelnuts (filberts): Supply and use - shelled basis,2008,Food availability-Per capita availability-Pounds,0.048322565,
Hazelnuts (filberts): Supply and use - shelled basis,2009,Food availability-Per capita availability-Pounds,0.04280569,
Hazelnuts (filberts): Supply and use - shelled basis,2010,Food availability-Per capita availability-Pounds,0.048173657,
Hazelnuts (filberts): Supply and use - shelled basis,2011,Food availability-Per capita availability-Pounds,0.055201544,
Hazelnuts (filberts): Supply and use - shelled basis,2012,Food availability-Per capita availability-Pounds,0.059095438,
Hazelnuts (filberts): Supply and use - shelled basis,2013,Food availability-Per capita availability-Pounds,0.050812611,
Hazelnuts (filberts): Supply and use - shelled basis,2014,Food availability-Per capita availability-Pounds,0.07448991,
Hazelnuts (filberts): Supply and use - shelled basis,2015,Food availability-Per capita availability-Pounds,0.043037541,
Hazelnuts (filberts): Supply and use - shelled basis,2016,Food availability-Per capita availability-Pounds,0.05465605,
Hazelnuts (filberts): Supply and use - shelled basis,2017,Food availability-Per capita availability-Pounds,0.064618811,
Hazelnuts (filberts): Supply and use - shelled basis,2018,Food availability-Per capita availability-Pounds,0.09675315,
Pecans: Supply and use - shelled basis,1965,"U.S. population, January 1 of following year-Millions",193.223,Resident population plus the Armed Forces overseas.
Pecans: Supply and use - shelled basis,1966,"U.S. population, January 1 of following year-Millions",195.539,Resident population plus the Armed Forces overseas.
Pecans: Supply and use - shelled basis,1967,"U.S. population, January 1 of following year-Millions",197.736,Resident population plus the Armed Forces overseas.
Pecans: Supply and use - shelled basis,1968,"U.S. population, January 1 of following year-Millions",199.808,Resident population plus the Armed Forces overseas.
Pecans: Supply and use - shelled basis,1969,"U.S. population, January 1 of following year-Millions",201.76,Resident population plus the Armed Forces overseas.
Pecans: Supply and use - shelled basis,1970,"U.S. population, January 1 of following year-Millions",203.849,Resident population plus the Armed Forces overseas.
Pecans: Supply and use - shelled basis,1971,"U.S. population, January 1 of following year-Millions",206.466,Resident population plus the Armed Forces overseas.
Pecans: Supply and use - shelled basis,1972,"U.S. population, January 1 of following year-Millions",208.917,Resident population plus the Armed Forces overseas.
Pecans: Supply and use - shelled basis,1973,"U.S. population, January 1 of following year-Millions",210.985,Resident population plus the Armed Forces overseas.
Pecans: Supply and use - shelled basis,1974,"U.S. population, January 1 of following year-Millions",212.932,Resident population plus the Armed Forces overseas.
Pecans: Supply and use - shelled basis,1975,"U.S. population, January 1 of following year-Millions",214.931,Resident population plus the Armed Forces overseas.
Pecans: Supply and use - shelled basis,1976,"U.S. population, January 1 of following year-Millions",217.095,Resident population plus the Armed Forces overseas.
Pecans: Supply and use - shelled basis,1977,"U.S. population, January 1 of following year-Millions",219.179,Resident population plus the Armed Forces overseas.
Pecans: Supply and use - shelled basis,1978,"U.S. population, January 1 of following year-Millions",221.477,Resident population plus the Armed Forces overseas.
Pecans: Supply and use - shelled basis,1979,"U.S. population, January 1 of following year-Millions",223.865,Resident population plus the Armed Forces overseas.
Pecans: Supply and use - shelled basis,1980,"U.S. population, January 1 of following year-Millions",226.451,Resident population plus the Armed Forces overseas.
Pecans: Supply and use - shelled basis,1981,"U.S. population, January 1 of following year-Millions",228.937,Resident population plus the Armed Forces overseas.
Pecans: Supply and use - shelled basis,1982,"U.S. population, January 1 of following year-Millions",231.157,Resident population plus the Armed Forces overseas.
Pecans: Supply and use - shelled basis,1983,"U.S. population, January 1 of following year-Millions",233.322,Resident population plus the Armed Forces overseas.
Pecans: Supply and use - shelled basis,1984,"U.S. population, January 1 of following year-Millions",235.385,Resident population plus the Armed Forces overseas.
Pecans: Supply and use - shelled basis,1985,"U.S. population, January 1 of following year-Millions",237.468,Resident population plus the Armed Forces overseas.
Pecans: Supply and use - shelled basis,1986,"U.S. population, January 1 of following year-Millions",239.638,Resident population plus the Armed Forces overseas.
Pecans: Supply and use - shelled basis,1987,"U.S. population, January 1 of following year-Millions",241.784,Resident population plus the Armed Forces overseas.
Pecans: Supply and use - shelled basis,1988,"U.S. population, January 1 of following year-Millions",243.981,Resident population plus the Armed Forces overseas.
Pecans: Supply and use - shelled basis,1989,"U.S. population, January 1 of following year-Millions",246.224,Resident population plus the Armed Forces overseas.
Pecans: Supply and use - shelled basis,1990,"U.S. population, January 1 of following year-Millions",248.659,Resident population plus the Armed Forces overseas.
Pecans: Supply and use - shelled basis,1991,"U.S. population, January 1 of following year-Millions",251.889,Resident population plus the Armed Forces overseas.
Pecans: Supply and use - shelled basis,1992,"U.S. population, January 1 of following year-Millions",255.214,Resident population plus the Armed Forces overseas.
Pecans: Supply and use - shelled basis,1993,"U.S. population, January 1 of following year-Millions",258.679,Resident population plus the Armed Forces overseas.
Pecans: Supply and use - shelled basis,1994,"U.S. population, January 1 of following year-Millions",261.919,Resident population plus the Armed Forces overseas.
Pecans: Supply and use - shelled basis,1995,"U.S. population, January 1 of following year-Millions",265.044,Resident population plus the Armed Forces overseas.
Pecans: Supply and use - shelled basis,1996,"U.S. population, January 1 of following year-Millions",268.151,Resident population plus the Armed Forces overseas.
Pecans: Supply and use - shelled basis,1997,"U.S. population, January 1 of following year-Millions",271.36,Resident population plus the Armed Forces overseas.
Pecans: Supply and use - shelled basis,1998,"U.S. population, January 1 of following year-Millions",274.626,Resident population plus the Armed Forces overseas.
Pecans: Supply and use - shelled basis,1999,"U.S. population, January 1 of following year-Millions",277.79,Resident population plus the Armed Forces overseas.
Pecans: Supply and use - shelled basis,2000,"U.S. population, January 1 of following year-Millions",280.976,Resident population plus the Armed Forces overseas.
Pecans: Supply and use - shelled basis,2001,"U.S. population, January 1 of following year-Millions",283.920402,Resident population plus the Armed Forces overseas.
Pecans: Supply and use - shelled basis,2002,"U.S. population, January 1 of following year-Millions",286.78756,Resident population plus the Armed Forces overseas.
Pecans: Supply and use - shelled basis,2003,"U.S. population, January 1 of following year-Millions",289.517581,Resident population plus the Armed Forces overseas.
Pecans: Supply and use - shelled basis,2004,"U.S. population, January 1 of following year-Millions",292.19189,Resident population plus the Armed Forces overseas.
Pecans: Supply and use - shelled basis,2005,"U.S. population, January 1 of following year-Millions",294.914085,Resident population plus the Armed Forces overseas.
Pecans: Supply and use - shelled basis,2006,"U.S. population, January 1 of following year-Millions",297.646557,Resident population plus the Armed Forces overseas.
Pecans: Supply and use - shelled basis,2007,"U.S. population, January 1 of following year-Millions",300.574481,Resident population plus the Armed Forces overseas.
Pecans: Supply and use - shelled basis,2008,"U.S. population, January 1 of following year-Millions",303.506469,Resident population plus the Armed Forces overseas.
Pecans: Supply and use - shelled basis,2009,"U.S. population, January 1 of following year-Millions",306.207719,Resident population plus the Armed Forces overseas.
Pecans: Supply and use - shelled basis,2010,"U.S. population, January 1 of following year-Millions",308.833264,Resident population plus the Armed Forces overseas.
Pecans: Supply and use - shelled basis,2011,"U.S. population, January 1 of following year-Millions",310.946962,Resident population plus the Armed Forces overseas.
Pecans: Supply and use - shelled basis,2012,"U.S. population, January 1 of following year-Millions",313.149997,Resident population plus the Armed Forces overseas.
Pecans: Supply and use - shelled basis,2013,"U.S. population, January 1 of following year-Millions",315.335976,Resident population plus the Armed Forces overseas.
Pecans: Supply and use - shelled basis,2014,"U.S. population, January 1 of following year-Millions",317.519206,Resident population plus the Armed Forces overseas.
Pecans: Supply and use - shelled basis,2015,"U.S. population, January 1 of following year-Millions",319.83219,Resident population plus the Armed Forces overseas.
Pecans: Supply and use - shelled basis,2016,"U.S. population, January 1 of following year-Millions",322.114094,Resident population plus the Armed Forces overseas.
Pecans: Supply and use - shelled basis,2017,"U.S. population, January 1 of following year-Millions",324.296746,Resident population plus the Armed Forces overseas.
Pecans: Supply and use - shelled basis,2018,"U.S. population, January 1 of following year-Millions",326.163263,Resident population plus the Armed Forces overseas.
Pecans: Supply and use - shelled basis,1965,"Supply-Production-1,000 pounds, shelled basis",95320,"Marketable production. Excludes quantities unharvested on account of economic conditions, sent to oil mills, and culls and blows not used."
Pecans: Supply and use - shelled basis,1966,"Supply-Production-1,000 pounds, shelled basis",61530,"Marketable production. Excludes quantities unharvested on account of economic conditions, sent to oil mills, and culls and blows not used."
Pecans: Supply and use - shelled basis,1967,"Supply-Production-1,000 pounds, shelled basis",87650,"Marketable production. Excludes quantities unharvested on account of economic conditions, sent to oil mills, and culls and blows not used."
Pecans: Supply and use - shelled basis,1968,"Supply-Production-1,000 pounds, shelled basis",73090,"Marketable production. Excludes quantities unharvested on account of economic conditions, sent to oil mills, and culls and blows not used."
Pecans: Supply and use - shelled basis,1969,"Supply-Production-1,000 pounds, shelled basis",86820,"Marketable production. Excludes quantities unharvested on account of economic conditions, sent to oil mills, and culls and blows not used."
Pecans: Supply and use - shelled basis,1970,"Supply-Production-1,000 pounds, shelled basis",68709.3,"Marketable production. Excludes quantities unharvested on account of economic conditions, sent to oil mills, and culls and blows not used."
Pecans: Supply and use - shelled basis,1971,"Supply-Production-1,000 pounds, shelled basis",110543.8,"Marketable production. Excludes quantities unharvested on account of economic conditions, sent to oil mills, and culls and blows not used."
Pecans: Supply and use - shelled basis,1972,"Supply-Production-1,000 pounds, shelled basis",80197.8,"Marketable production. Excludes quantities unharvested on account of economic conditions, sent to oil mills, and culls and blows not used."
Pecans: Supply and use - shelled basis,1973,"Supply-Production-1,000 pounds, shelled basis",122135.1,"Marketable production. Excludes quantities unharvested on account of economic conditions, sent to oil mills, and culls and blows not used."
